,data_idx,trigger_method,value
814,122,xihe_16,0.5127435326576233
815,123,image,0.0
816,123,xihe_1,0.08040328323841095
817,123,xihe_4,0.5265808701515198
818,123,xihe_9,0.489204466342926
819,123,xihe_16,0.46150970458984375
820,124,image,0.0
821,124,xihe_1,0.0002446615253575146
822,124,xihe_4,0.07829169183969498
823,124,xihe_9,0.03479630872607231
824,124,xihe_16,0.019572922959923744
825,125,image,0.0
826,125,xihe_1,0.03414436802268028
827,125,xihe_4,0.42301300168037415
828,125,xihe_9,0.3450285792350769
829,125,xihe_16,0.31874412298202515
830,126,image,0.0
831,126,xihe_1,0.06904828548431396
832,126,xihe_4,0.4137319326400757
833,126,xihe_9,0.39117491245269775
834,126,xihe_16,0.3885323405265808
835,127,image,0.0
836,127,xihe_1,0.03698386996984482
837,127,xihe_4,0.25637707114219666
838,127,xihe_9,0.20372793078422546
839,127,xihe_16,0.1823241114616394
840,128,image,0.0
841,128,xihe_1,0.038309622555971146
842,128,xihe_4,0.2361169159412384
843,128,xihe_9,0.19763964414596558
844,128,xihe_16,0.17519384622573853
845,129,image,0.0
846,129,xihe_1,0.01860123686492443
847,129,xihe_4,0.2250160276889801
848,129,xihe_9,0.1401837021112442
849,129,xihe_16,0.11095540225505829
850,130,image,0.0
851,130,xihe_1,0.03403591737151146
852,130,xihe_4,0.2774971127510071
853,130,xihe_9,0.2311122715473175
854,130,xihe_16,0.1849977672100067
855,131,image,0.0
856,131,xihe_1,0.11950024217367172
857,131,xihe_4,0.5633244514465332
858,131,xihe_9,0.43142667412757874
859,131,xihe_16,0.4286191463470459
860,132,image,0.0
861,132,xihe_1,0.15437239408493042
862,132,xihe_4,0.6904908418655396
863,132,xihe_9,0.5653762817382812
864,132,xihe_16,0.4866292178630829
865,133,image,0.0
866,133,xihe_1,0.11521755158901215
867,133,xihe_4,0.6186671853065491
868,133,xihe_9,0.47782933712005615
869,133,xihe_16,0.38563376665115356
870,134,image,0.0
871,134,xihe_1,0.12712419033050537
872,134,xihe_4,0.48583370447158813
873,134,xihe_9,0.41144859790802
874,134,xihe_16,0.40096279978752136
875,135,image,0.0
876,135,xihe_1,0.08050815016031265
877,135,xihe_4,0.4627143442630768
878,135,xihe_9,0.3999088704586029
879,135,xihe_16,0.30840927362442017
880,136,image,0.0
881,136,xihe_1,0.11516410857439041
882,136,xihe_4,0.4837357699871063
883,136,xihe_9,0.4354587495326996
884,136,xihe_16,0.37673652172088623
885,137,image,0.0
886,137,xihe_1,0.22867681086063385
887,137,xihe_4,0.9512725472450256
888,137,xihe_9,0.9404389262199402
889,137,xihe_16,0.8704001903533936
890,138,image,0.0
891,138,xihe_1,0.14540518820285797
892,138,xihe_4,0.6386722922325134
893,138,xihe_9,0.6068212985992432
894,138,xihe_16,0.5892278552055359
895,139,image,0.0
896,139,xihe_1,0.13130918145179749
897,139,xihe_4,0.6298795938491821
898,139,xihe_9,0.5976527333259583
899,139,xihe_16,0.5456744432449341
900,140,image,0.0
901,140,xihe_1,0.12823984026908875
902,140,xihe_4,0.6289427280426025
903,140,xihe_9,0.6065245866775513
904,140,xihe_16,0.5976807475090027
905,141,image,0.0
906,141,xihe_1,0.12326501309871674
907,141,xihe_4,0.6093835830688477
908,141,xihe_9,0.5961946249008179
909,141,xihe_16,0.5243483781814575
910,142,image,0.0
911,142,xihe_1,0.13757942616939545
912,142,xihe_4,0.6505523920059204
913,142,xihe_9,0.6198379993438721
914,142,xihe_16,0.5928896069526672
915,143,image,0.0
916,143,xihe_1,0.1270149052143097
917,143,xihe_4,0.6370831727981567
918,143,xihe_9,0.5596855878829956
919,143,xihe_16,0.4936140179634094
920,144,image,0.0
921,144,xihe_1,0.13101314008235931
922,144,xihe_4,0.6277175545692444
923,144,xihe_9,0.5431324243545532
924,144,xihe_16,0.5025832653045654
925,145,image,0.0
926,145,xihe_1,0.10530540347099304
927,145,xihe_4,0.5718467235565186
928,145,xihe_9,0.563652753829956
929,145,xihe_16,0.5149965286254883
930,146,image,0.0
931,146,xihe_1,0.11305440217256546
932,146,xihe_4,0.5372933745384216
933,146,xihe_9,0.5262677669525146
934,146,xihe_16,0.5241115689277649
935,147,image,0.0
936,147,xihe_1,0.08819331973791122
937,147,xihe_4,0.5568268895149231
938,147,xihe_9,0.4533572793006897
939,147,xihe_16,0.38285887241363525
940,148,image,0.0
941,148,xihe_1,0.10602817684412003
942,148,xihe_4,0.5459234118461609
943,148,xihe_9,0.5420587658882141
944,148,xihe_16,0.5291429758071899
945,149,image,0.0
946,149,xihe_1,0.13309457898139954
947,149,xihe_4,0.5646469593048096
948,149,xihe_9,0.5542575120925903
949,149,xihe_16,0.5533829927444458
950,150,image,0.0
951,150,xihe_1,0.08309395611286163
952,150,xihe_4,0.5330014228820801
953,150,xihe_9,0.5155105590820312
954,150,xihe_16,0.43937110900878906
955,151,image,0.0
956,151,xihe_1,0.05075303092598915
957,151,xihe_4,0.4531603455543518
958,151,xihe_9,0.3871690332889557
959,151,xihe_16,0.35382068157196045
960,152,image,0.0
961,152,xihe_1,0.14535054564476013
962,152,xihe_4,0.582429826259613
963,152,xihe_9,0.5632779598236084
964,152,xihe_16,0.5570395588874817
965,153,image,0.0
966,153,xihe_1,0.08298134803771973
967,153,xihe_4,0.5187312364578247
968,153,xihe_9,0.5113451480865479
969,153,xihe_16,0.5057955384254456
970,154,image,0.0
971,154,xihe_1,0.12125631421804428
972,154,xihe_4,0.5726310610771179
973,154,xihe_9,0.5407521724700928
974,154,xihe_16,0.5207263231277466
975,155,image,0.0
976,155,xihe_1,0.1193060427904129
977,155,xihe_4,0.5637780427932739
978,155,xihe_9,0.545677900314331
979,155,xihe_16,0.5391407012939453
980,156,image,0.0
981,156,xihe_1,0.15619893372058868
982,156,xihe_4,0.5993822813034058
983,156,xihe_9,0.5837185382843018
984,156,xihe_16,0.5213146209716797
985,157,image,0.0
986,157,xihe_1,0.035296909511089325
987,157,xihe_4,0.1789247691631317
988,157,xihe_9,0.15512722730636597
989,157,xihe_16,0.14462290704250336
990,158,image,0.0
991,158,xihe_1,0.03528733551502228
992,158,xihe_4,0.1789247691631317
993,158,xihe_9,0.15512722730636597
994,158,xihe_16,0.14462290704250336
995,159,image,0.0
996,159,xihe_1,0.03529220074415207
997,159,xihe_4,0.1789247691631317
998,159,xihe_9,0.15512722730636597
999,159,xihe_16,0.14462290704250336
1000,160,image,0.0
1001,160,xihe_1,0.03533284366130829
1002,160,xihe_4,0.1789247691631317
1003,160,xihe_9,0.15512722730636597
1004,160,xihe_16,0.14462290704250336
1005,161,image,0.0
1006,161,xihe_1,1.3680637493962422e-05
1007,161,xihe_4,0.004312444478273392
1008,161,xihe_9,0.0019166419515386224
1009,161,xihe_16,0.001078111119568348
1010,162,image,0.0
1011,162,xihe_1,4.0849675997378654e-07
1012,162,xihe_4,9.611687710275874e-05
1013,162,xihe_9,4.271861325833015e-05
1014,162,xihe_16,2.4029219275689684e-05
1015,163,image,0.0
1016,163,xihe_1,5.983275514154229e-06
1017,163,xihe_4,0.0018185315420851111
1018,163,xihe_9,0.0008082362473942339
1019,163,xihe_16,0.0004546328855212778
1020,164,image,0.0
1021,164,xihe_1,1.3200054127082694e-05
1022,164,xihe_4,0.004216327797621489
1023,164,xihe_9,0.0018739234656095505
1024,164,xihe_16,0.0010540819494053721
1025,165,image,0.0
1026,165,xihe_1,1.7044727428583428e-05
1027,165,xihe_4,0.004216327797621489
1028,165,xihe_9,0.0018739234656095505
1029,165,xihe_16,0.0010540819494053721
1030,166,image,0.0
1031,166,xihe_1,4.2772012420755345e-06
1032,166,xihe_4,0.0013687043683603406
1033,166,xihe_9,0.0006083130720071495
1034,166,xihe_16,0.00034217609209008515
1035,167,image,0.0
1036,167,xihe_1,0.15241488814353943
1037,167,xihe_4,0.884795606136322
1038,167,xihe_9,0.864645779132843
1039,167,xihe_16,0.8572930693626404
1040,168,image,0.0
1041,168,xihe_1,0.18148399889469147
1042,168,xihe_4,0.884795606136322
1043,168,xihe_9,0.868474006652832
1044,168,xihe_16,0.8614193797111511
1045,169,image,0.0
1046,169,xihe_1,0.07010247558355331
1047,169,xihe_4,0.6715673804283142
1048,169,xihe_9,0.5516032576560974
1049,169,xihe_16,0.5161687731742859
1050,170,image,0.0
1051,170,xihe_1,0.1286502182483673
1052,170,xihe_4,0.7725977301597595
1053,170,xihe_9,0.7538604736328125
1054,170,xihe_16,0.705723762512207
1055,171,image,0.0
1056,171,xihe_1,0.06747937947511673
1057,171,xihe_4,0.3555581569671631
1058,171,xihe_9,0.3273117244243622
1059,171,xihe_16,0.31942108273506165
1060,172,image,0.0
1061,172,xihe_1,0.04635383188724518
1062,172,xihe_4,0.7785711288452148
1063,172,xihe_9,0.41567543148994446
1064,172,xihe_16,0.3057888150215149
1065,173,image,0.0
1066,173,xihe_1,0.06749778240919113
1067,173,xihe_4,0.7860668897628784
1068,173,xihe_9,0.5823094248771667
1069,173,xihe_16,0.4809519350528717
1070,174,image,0.0
1071,174,xihe_1,0.1202344000339508
1072,174,xihe_4,0.7860668897628784
1073,174,xihe_9,0.6746864318847656
1074,174,xihe_16,0.5912847518920898
1075,175,image,0.0
1076,175,xihe_1,0.13143335282802582
1077,175,xihe_4,0.7860668897628784
1078,175,xihe_9,0.7457172274589539
1079,175,xihe_16,0.705640435218811
1080,176,image,0.0
1081,176,xihe_1,0.11465749889612198
1082,176,xihe_4,0.8120043277740479
1083,176,xihe_9,0.8103879690170288
1084,176,xihe_16,0.689134955406189
1085,177,image,0.0
1086,177,xihe_1,0.07958818227052689
1087,177,xihe_4,0.7921658158302307
1088,177,xihe_9,0.5692824721336365
1089,177,xihe_16,0.4113600552082062
1090,178,image,0.0
1091,178,xihe_1,0.10264746099710464
1092,178,xihe_4,0.7921658158302307
1093,178,xihe_9,0.6746864318847656
1094,178,xihe_16,0.5968255996704102
1095,179,image,0.0
1096,179,xihe_1,0.13006533682346344
1097,179,xihe_4,0.7921658158302307
1098,179,xihe_9,0.7457172274589539
1099,179,xihe_16,0.705640435218811
1100,180,image,0.0
1101,180,xihe_1,0.08926523476839066
1102,180,xihe_4,0.8120043277740479
1103,180,xihe_9,0.8103879690170288
1104,180,xihe_16,0.7174090147018433
1105,181,image,0.0
1106,181,xihe_1,0.13732771575450897
1107,181,xihe_4,0.7650352120399475
1108,181,xihe_9,0.6746864318847656
1109,181,xihe_16,0.5912847518920898
1110,182,image,0.0
1111,182,xihe_1,0.1277470588684082
1112,182,xihe_4,0.7556247711181641
1113,182,xihe_9,0.7457172274589539
1114,182,xihe_16,0.705640435218811
1115,183,image,0.0
1116,183,xihe_1,0.1296817660331726
1117,183,xihe_4,0.8243008852005005
1118,183,xihe_9,0.8103879690170288
1119,183,xihe_16,0.6962607502937317
1120,184,image,0.0
1121,184,xihe_1,0.10201678425073624
1122,184,xihe_4,0.7556247711181641
1123,184,xihe_9,0.7457172274589539
1124,184,xihe_16,0.705640435218811
1125,185,image,0.0
1126,185,xihe_1,0.053412340581417084
1127,185,xihe_4,0.7981314659118652
1128,185,xihe_9,0.6746864318847656
1129,185,xihe_16,0.5912847518920898
1130,186,image,0.0
1131,186,xihe_1,0.09301088750362396
1132,186,xihe_4,0.8243008852005005
1133,186,xihe_9,0.7457172274589539
1134,186,xihe_16,0.6909551024436951
1135,187,image,0.0
1136,187,xihe_1,0.04806274548172951
1137,187,xihe_4,0.3165193200111389
1138,187,xihe_9,0.2994312644004822
1139,187,xihe_16,0.25247469544410706
1140,188,image,0.0
1141,188,xihe_1,0.024777259677648544
1142,188,xihe_4,0.19952967762947083
1143,188,xihe_9,0.15969698131084442
1144,188,xihe_16,0.14761823415756226
1145,189,image,0.0
1146,189,xihe_1,0.030964523553848267
1147,189,xihe_4,0.35942715406417847
1148,189,xihe_9,0.2551685571670532
1149,189,xihe_16,0.2021530270576477
1150,190,image,0.0
1151,190,xihe_1,0.033139102160930634
1152,190,xihe_4,0.3156837224960327
1153,190,xihe_9,0.23187381029129028
1154,190,xihe_16,0.1950211524963379
1155,191,image,0.0
1156,191,xihe_1,0.023966724053025246
1157,191,xihe_4,0.25382673740386963
1158,191,xihe_9,0.21251769363880157
1159,191,xihe_16,0.1851259171962738
1160,192,image,0.0
1161,192,xihe_1,0.03827662765979767
1162,192,xihe_4,0.31515830755233765
1163,192,xihe_9,0.27911660075187683
1164,192,xihe_16,0.253634512424469
1165,193,image,0.0
1166,193,xihe_1,0.047956738620996475
1167,193,xihe_4,0.394802063703537
1168,193,xihe_9,0.30407679080963135
1169,193,xihe_16,0.2726048231124878
1170,194,image,0.0
1171,194,xihe_1,0.026401719078421593
1172,194,xihe_4,0.25160709023475647
1173,194,xihe_9,0.22263690829277039
1174,194,xihe_16,0.18867069482803345
1175,195,image,0.0
1176,195,xihe_1,0.033404309302568436
1177,195,xihe_4,0.23483788967132568
1178,195,xihe_9,0.2191316783428192
1179,195,xihe_16,0.20259420573711395
1180,196,image,0.0
1181,196,xihe_1,0.04300966486334801
1182,196,xihe_4,0.34337306022644043
1183,196,xihe_9,0.31435033679008484
1184,196,xihe_16,0.25991126894950867
1185,197,image,0.0
1186,197,xihe_1,0.1244584247469902
1187,197,xihe_4,0.5930424332618713
1188,197,xihe_9,0.5678693652153015
1189,197,xihe_16,0.5186767578125
1190,198,image,0.0
1191,198,xihe_1,0.13420222699642181
1192,198,xihe_4,0.7396885752677917
1193,198,xihe_9,0.5010375380516052
1194,198,xihe_16,0.41136425733566284
1195,199,image,0.0
1196,199,xihe_1,0.1653805375099182
1197,199,xihe_4,0.908927321434021
1198,199,xihe_9,0.6381676197052002
1199,199,xihe_16,0.5284066796302795
1200,200,image,0.0
1201,200,xihe_1,0.15362586081027985
1202,200,xihe_4,0.6691067218780518
1203,200,xihe_9,0.5678693652153015
1204,200,xihe_16,0.5568011999130249
1205,201,image,0.0
1206,201,xihe_1,0.09195845574140549
1207,201,xihe_4,0.6012443900108337
1208,201,xihe_9,0.5678693652153015
1209,201,xihe_16,0.5568011999130249
1210,202,image,0.0
1211,202,xihe_1,0.16547399759292603
1212,202,xihe_4,0.710302472114563
1213,202,xihe_9,0.6164096593856812
1214,202,xihe_16,0.5518903136253357
1215,203,image,0.0
1216,203,xihe_1,0.09534791857004166
1217,203,xihe_4,0.7974317073822021
1218,203,xihe_9,0.5799131989479065
1219,203,xihe_16,0.44277679920196533
1220,204,image,0.0
1221,204,xihe_1,0.06144745275378227
1222,204,xihe_4,0.6140433549880981
1223,204,xihe_9,0.6111735105514526
1224,204,xihe_16,0.5466874837875366
1225,205,image,0.0
1226,205,xihe_1,0.04915693774819374
1227,205,xihe_4,0.6140433549880981
1228,205,xihe_9,0.6111735105514526
1229,205,xihe_16,0.5090750455856323
1230,206,image,0.0
1231,206,xihe_1,0.04113117232918739
1232,206,xihe_4,0.6140433549880981
1233,206,xihe_9,0.6111735105514526
1234,206,xihe_16,0.4861489534378052
1235,207,image,0.0
1236,207,xihe_1,0.022032829001545906
1237,207,xihe_4,0.47508907318115234
1238,207,xihe_9,0.3518219590187073
1239,207,xihe_16,0.22266468405723572
1240,208,image,0.0
1241,208,xihe_1,0.03655951842665672
1242,208,xihe_4,0.6203563213348389
1243,208,xihe_9,0.5434753894805908
1244,208,xihe_16,0.44186532497406006
1245,209,image,0.0
1246,209,xihe_1,0.02405303344130516
1247,209,xihe_4,0.5651891231536865
1248,209,xihe_9,0.35334503650665283
1249,209,xihe_16,0.31060588359832764
1250,210,image,0.0
1251,210,xihe_1,0.10287332534790039
1252,210,xihe_4,0.8229231834411621
1253,210,xihe_9,0.6639834046363831
1254,210,xihe_16,0.580618679523468
1255,211,image,0.0
1256,211,xihe_1,0.10521624237298965
1257,211,xihe_4,0.8000089526176453
1258,211,xihe_9,0.5957862734794617
1259,211,xihe_16,0.5593447685241699
1260,212,image,0.0
1261,212,xihe_1,0.05290433391928673
1262,212,xihe_4,0.4846827983856201
1263,212,xihe_9,0.2857095003128052
1264,212,xihe_16,0.2346421480178833
1265,213,image,0.0
1266,213,xihe_1,0.15380620956420898
1267,213,xihe_4,0.7416045069694519
1268,213,xihe_9,0.6076642870903015
1269,213,xihe_16,0.44304949045181274
1270,214,image,0.0
1271,214,xihe_1,0.19270563125610352
1272,214,xihe_4,0.9889824390411377
1273,214,xihe_9,0.987629234790802
1274,214,xihe_16,0.9617829322814941
1275,215,image,0.0
1276,215,xihe_1,0.29269149899482727
1277,215,xihe_4,0.9889824390411377
1278,215,xihe_9,0.987629234790802
1279,215,xihe_16,0.9867314100265503
1280,216,image,0.0
1281,216,xihe_1,0.07300539314746857
1282,216,xihe_4,0.48884278535842896
1283,216,xihe_9,0.44802823662757874
1284,216,xihe_16,0.3870072662830353
1285,217,image,0.0
1286,217,xihe_1,0.05984209105372429
1287,217,xihe_4,0.7625554203987122
1288,217,xihe_9,0.6646389365196228
1289,217,xihe_16,0.5536502003669739
1290,218,image,0.0
1291,218,xihe_1,0.08044253289699554
1292,218,xihe_4,0.5153377056121826
1293,218,xihe_9,0.43328577280044556
1294,218,xihe_16,0.3813347816467285
1295,219,image,0.0
1296,219,xihe_1,0.07418754696846008
1297,219,xihe_4,0.4478611350059509
1298,219,xihe_9,0.3087809681892395
1299,219,xihe_16,0.2528671622276306
1300,220,image,0.0
1301,220,xihe_1,0.25177162885665894
1302,220,xihe_4,0.8325246572494507
1303,220,xihe_9,0.7872021198272705
1304,220,xihe_16,0.7200038433074951
1305,221,image,0.0
1306,221,xihe_1,0.10576026886701584
1307,221,xihe_4,0.6973702311515808
1308,221,xihe_9,0.6879256963729858
1309,221,xihe_16,0.6844229698181152
1310,222,image,0.0
1311,222,xihe_1,0.022824911400675774
1312,222,xihe_4,0.3676137328147888
1313,222,xihe_9,0.2183866649866104
1314,222,xihe_16,0.15297769010066986
1315,223,image,0.0
1316,223,xihe_1,0.08740179240703583
1317,223,xihe_4,0.7750480771064758
1318,223,xihe_9,0.6332430839538574
1319,223,xihe_16,0.5875954627990723
1320,224,image,0.0
1321,224,xihe_1,0.07116392254829407
1322,224,xihe_4,0.49965015053749084
1323,224,xihe_9,0.38003218173980713
1324,224,xihe_16,0.3068666160106659
1325,225,image,0.0
1326,225,xihe_1,0.10532277077436447
1327,225,xihe_4,0.645135223865509
1328,225,xihe_9,0.5777726769447327
1329,225,xihe_16,0.44570839405059814
1330,226,image,0.0
1331,226,xihe_1,0.08969955891370773
1332,226,xihe_4,0.5421338081359863
1333,226,xihe_9,0.4432038962841034
1334,226,xihe_16,0.3364914357662201
1335,227,image,0.0
1336,227,xihe_1,0.11112359166145325
1337,227,xihe_4,0.5680110454559326
1338,227,xihe_9,0.49377018213272095
1339,227,xihe_16,0.47032999992370605
1340,228,image,0.0
1341,228,xihe_1,0.11407259851694107
1342,228,xihe_4,0.5546802282333374
1343,228,xihe_9,0.5102248787879944
1344,228,xihe_16,0.3685073256492615
1345,229,image,0.0
1346,229,xihe_1,0.07975263893604279
1347,229,xihe_4,0.5546802282333374
1348,229,xihe_9,0.5412881374359131
1349,229,xihe_16,0.4749852418899536
1350,230,image,0.0
1351,230,xihe_1,0.1722797006368637
1352,230,xihe_4,0.845278799533844
1353,230,xihe_9,0.8203779458999634
1354,230,xihe_16,0.8039158582687378
1355,231,image,0.0
1356,231,xihe_1,0.22739668190479279
1357,231,xihe_4,0.886568009853363
1358,231,xihe_9,0.8041966557502747
1359,231,xihe_16,0.787325382232666
1360,232,image,0.0
1361,232,xihe_1,0.23326702415943146
1362,232,xihe_4,0.6566910147666931
1363,232,xihe_9,0.6293596625328064
1364,232,xihe_16,0.6197802424430847
1365,233,image,0.0
1366,233,xihe_1,0.0804806724190712
1367,233,xihe_4,0.5568909645080566
1368,233,xihe_9,0.44819286465644836
1369,233,xihe_16,0.44421952962875366
1370,234,image,0.0
1371,234,xihe_1,0.05773747339844704
1372,234,xihe_4,0.4701140522956848
1373,234,xihe_9,0.2821308374404907
1374,234,xihe_16,0.2619495689868927
1375,235,image,0.0
1376,235,xihe_1,0.1251346915960312
1377,235,xihe_4,0.5843688249588013
1378,235,xihe_9,0.4660293757915497
1379,235,xihe_16,0.4650118947029114
1380,236,image,0.0
1381,236,xihe_1,0.13920985162258148
1382,236,xihe_4,0.5176381468772888
1383,236,xihe_9,0.485178679227829
1384,236,xihe_16,0.4584265947341919
1385,237,image,0.0
1386,237,xihe_1,0.0988646075129509
1387,237,xihe_4,0.6538587808609009
1388,237,xihe_9,0.6310091614723206
1389,237,xihe_16,0.6255161762237549
1390,238,image,0.0
1391,238,xihe_1,0.05755118653178215
1392,238,xihe_4,0.618576169013977
1393,238,xihe_9,0.4630042314529419
1394,238,xihe_16,0.3030097484588623
1395,239,image,0.0
1396,239,xihe_1,0.06054641306400299
1397,239,xihe_4,0.6661540865898132
1398,239,xihe_9,0.658437967300415
1399,239,xihe_16,0.6313139200210571
1400,240,image,0.0
1401,240,xihe_1,0.04927489906549454
1402,240,xihe_4,0.4241676330566406
1403,240,xihe_9,0.33404648303985596
1404,240,xihe_16,0.29604384303092957
1405,241,image,0.0
1406,241,xihe_1,0.09825561940670013
1407,241,xihe_4,0.5463770627975464
1408,241,xihe_9,0.5242900848388672
1409,241,xihe_16,0.5187197923660278
1410,242,image,0.0
1411,242,xihe_1,0.16027671098709106
1412,242,xihe_4,0.9127707481384277
1413,242,xihe_9,0.9041571021080017
1414,242,xihe_16,0.6055921316146851
1415,243,image,0.0
1416,243,xihe_1,0.053406860679388046
1417,243,xihe_4,0.8205113410949707
1418,243,xihe_9,0.7036257386207581
1419,243,xihe_16,0.6012594699859619
1420,244,image,0.0
1421,244,xihe_1,0.06937917321920395
1422,244,xihe_4,0.44445472955703735
1423,244,xihe_9,0.32576704025268555
1424,244,xihe_16,0.3157128691673279
1425,245,image,0.0
1426,245,xihe_1,0.2893517315387726
1427,245,xihe_4,0.912493884563446
1428,245,xihe_9,0.8971928358078003
1429,245,xihe_16,0.8887389898300171
1430,246,image,0.0
1431,246,xihe_1,0.12990714609622955
1432,246,xihe_4,0.9203447699546814
1433,246,xihe_9,0.7124273777008057
1434,246,xihe_16,0.5904536843299866
1435,247,image,0.0
1436,247,xihe_1,0.22998882830142975
1437,247,xihe_4,0.9628885984420776
1438,247,xihe_9,0.9607797265052795
1439,247,xihe_16,0.9561453461647034
1440,248,image,0.0
1441,248,xihe_1,0.1965143233537674
1442,248,xihe_4,0.8439587354660034
1443,248,xihe_9,0.8029429912567139
1444,248,xihe_16,0.7518916130065918
1445,249,image,0.0
1446,249,xihe_1,0.07564618438482285
1447,249,xihe_4,0.7693669199943542
1448,249,xihe_9,0.6291916370391846
1449,249,xihe_16,0.6330491304397583
1450,250,image,0.0
1451,250,xihe_1,0.3157194256782532
1452,250,xihe_4,0.9592310190200806
